Direction,Ligand-receptor pair,Mean interaction  score in Control,Mean interaction  score in OW,Mean interaction  score in T2D,P_Global_KW,P_OW_vs_Control,P_T2D_vs_Control,P_T2D_vs_OW,Log2FC_OW_vs_Control,Log2FC_T2D_vs_Control,Log2FC_T2D_vs_OW,FDR_Global,FDR_T2D_Control,FDR_OW_Control,FDR_T2D_OW
IntraMac->Alpha,OXT_AVPR1A,0.324288906539492,0.259288835404848,0.494964959606586,1.9072013115169e-07,0.00696965463361382,0.000121026,2.70133850351232e-07,-0.322719584,0.610046721474807,0.932766305253634,5.27904268066162e-07,0.000334595700694714,0.012760144930785,1.51249012969765e-06
IntraMac->Alpha,HGF_CD44,0.382026837213745,0.372691560271997,0.579852654689951,5.8397622979434e-05,0.649175330674308,0.000154922,2.64636913455278e-05,-0.035691841,0.602012354393011,0.63770419568471,0.00010433499849687,0.000417706269447296,0.703556115316596,9.40393572842221e-05
IntraMac->Alpha,NID1_ITGB1,0.563618155305699,0.750060163106299,0.851299156233188,0.000324785139126103,0.0010932195435667,0.000456289,0.17073918093565,0.412288235099058,0.594948115053497,0.18265987995444,0.000514449953772846,0.00110926820821437,0.00244486979198997,0.234213982318786
IntraMac->Alpha,LRFN5_PTPRF,0.356488139010942,0.343176252640468,0.537780393727319,0.00118124787922751,0.549682904201664,0.003065514,0.000378206997615815,-0.054904353,0.593163080905121,0.64806743357522,0.0017276074345303,0.00626914790135912,0.610728103872594,0.00104138730593138
IntraMac->Alpha,CALR_LRP1,0.479237368062035,0.551443988017674,0.722418733489513,0.000293980356018836,0.275478337533529,4.08E-05,0.00162459062457746,0.202473948338282,0.592094898474558,0.389620950136276,0.000468680355656076,0.000125353074341904,0.336916472074572,0.00383359001924072
IntraMac->Alpha,HSD17B12_AR,0.307741512236609,0.29693175206627,0.463245702722306,4.03747193616298e-05,0.264653490941362,9.90E-05,3.42622790187866e-05,-0.051587692,0.590058525100407,0.641646216913919,7.42107009715915e-05,0.00027987779874687,0.325684401517286,0.000118589439216045
IntraMac->Alpha,C5AR1_RPS19,0.622303890355622,0.633215967672929,0.936458823148063,1.68987313096921e-05,0.832204538199836,1.89E-05,1.50470476906341e-05,0.0250783707145975,0.58959629330281,0.564517922588213,3.29841736046888e-05,6.21567566352892e-05,0.861672098160514,5.6710650851812e-05
IntraMac->Alpha,CPAMD8_SCTR,0.313151518167192,0.291770331190714,0.470996361060336,3.26853688910449e-05,0.226688223393495,0.000115133,2.54981918654393e-05,-0.102027683,0.588855038823611,0.690882722110078,6.10510855057402e-05,0.000319629898627115,0.284022531607055,9.0816011348155e-05
IntraMac->Alpha,SLITRK6_PTPRS,0.328435036044177,0.263647689428112,0.492322085095966,5.79692583689934e-08,0.0533839903876714,0.000115133,6.68398773433103e-09,-0.316996682,0.583994421618021,0.900991103203546,1.76653787019265e-07,0.000319629898627115,0.0787048936836097,5.14000309858532e-08
IntraMac->Alpha,GNAS_GCGR,0.647035470299582,0.653375167126371,0.969357786969022,8.45423374486165e-06,0.812810792051619,5.19E-06,1.24236335954433e-05,0.0140668206739966,0.583184454967972,0.569117634293975,1.73741115602709e-05,1.94164553767359e-05,0.846194092439453,4.76903926659649e-05
IntraMac->Alpha,COL6A1_ITGB1,0.646881262582141,0.985610788986869,0.968245367207876,2.97463961358074e-05,0.000136873716649296,2.23E-05,0.556349975280549,0.607517123236056,0.581871768048868,-0.025645355,5.59536969459188e-05,7.2383129857579e-05,0.000382606541475767,0.628284814699389
IntraMac->Alpha,LAMB1_ITGB8,0.386658426043806,0.363611851931667,0.571509601404303,2.46028616396511e-05,0.558028662877352,0.000147509,7.79040481984981e-06,-0.088660427,0.563718082283104,0.65237850962868,4.68358149744215e-05,0.000400105835041886,0.619087936170307,3.12958209128161e-05
IntraMac->Alpha,GNAI2_ADRA2A,0.369330565332242,0.420660653041456,0.545134828434295,0.000163286312779399,0.421466999121979,7.91E-06,0.00132604624720437,0.187744216759358,0.561700432047613,0.373956215288255,0.000271406757948367,2.84801268225793e-05,0.488887622202338,0.00319786954341323
IntraMac->Alpha,PECAM1_PECAM1,0.368789795553138,0.350924727540564,0.543851842578721,0.000537437914362671,0.48911969892173,0.00118196,0.000232412407086175,-0.071637127,0.560414944485158,0.632052071798493,0.000826173511070369,0.00265159329249753,0.554712285901751,0.000675161299688521
IntraMac->Alpha,CD99_CD99,0.907357137912584,1.09051159482103,1.33351186571284,0.00044154825691897,0.00902652079506003,0.000363541,0.0212977950071642,0.26526269336606,0.555488245848161,0.2902255524821,0.000687376859235673,0.000903574074769128,0.0160900794909841,0.0378699641301616
IntraMac->Alpha,CALM1_SCTR,0.365489262042967,0.393365575200566,0.536710637947848,0.000160815891289319,0.496981756889345,1.69E-05,0.000707222232696267,0.106041686680372,0.554315461389025,0.448273774708654,0.000267538903860669,5.61672755136576e-05,0.562056962689599,0.00182944231463971
IntraMac->Alpha,COL1A1_CD44,0.395262358050478,0.438370834627387,0.577223920656934,0.000344641726167164,0.783937687224097,0.000109507,0.000502900752282436,0.149341247004891,0.546320516663519,0.396979269658629,0.000544054496816264,0.000305466656592127,0.820899275530576,0.00134800523485361
IntraMac->Alpha,VCAN_CD44,0.39852793430336,0.38030939696264,0.581472276334132,4.12106282955073e-05,0.53317818346697,0.000127197,1.96200496125035e-05,-0.067507265,0.545029555198082,0.612536820066572,7.56569062665798e-05,0.000349895871749322,0.595627077291005,7.16585053975852e-05
IntraMac->Alpha,ALB_B2M,0.942078197815959,1.48155888660437,1.37438849997597,4.47960835866719e-07,2.55603179233981e-07,7.67E-05,0.596497149330572,0.653197247023387,0.544871147822427,-0.108326099,1.15878499083881e-06,0.000222199275937228,1.51767438312831e-06,0.665326486781726
IntraMac->Alpha,TGFB1_ENG,0.363088946919464,0.419659071073976,0.527820888317613,0.0021937055999118,0.128381626948877,0.000456289,0.0151521663781363,0.208894752381662,0.539725432104785,0.330830679723123,0.00307805141937083,0.00110926820821437,0.172060893129185,0.0279713849149525
IntraMac->Alpha,MMP7_CD44,0.494283336454481,0.410859652111802,0.715987580979091,1.95488409624496e-06,0.045462540952338,0.000316574,8.09438406073473e-07,-0.26669261,0.534596292434579,0.801288902583062,4.47928244897396e-06,0.000796602190109168,0.0682847446060486,4.11020220569045e-06
IntraMac->Alpha,CALM2_INSR,0.419309003091772,0.523885758947734,0.606926124570407,0.0116016487970928,0.0590017444685617,0.002166093,0.198515056714573,0.321238437348004,0.533507113361947,0.212268676013944,0.014575108414718,0.00458170450480674,0.086197066938566,0.266361974832212
IntraMac->Alpha,ARF1_INSR,0.485292219073164,0.528969529919841,0.701296533948674,0.000311384421275898,0.0778081137533128,0.000179281,0.00187444994072733,0.124330892484128,0.531170867958035,0.406839975473908,0.000494314819887947,0.000475905886912892,0.110135673003172,0.00433975404495024
IntraMac->Alpha,SPP1_ITGA4,0.381369173957246,0.335875462697916,0.550599334488218,6.20784355004796e-05,0.12528125188458,0.000880435,2.95731427651784e-05,-0.183261831,0.529814629552632,0.713076460788937,0.000110424799074842,0.00202983241334177,0.168341042578416,0.00010392703994518
IntraMac->Alpha,HLA-B_LILRB2,0.798168383408017,0.893041927171918,1.14651087665366,0.000185037762822677,0.194914648801156,2.23E-05,0.00162459062457746,0.162034776658739,0.522485003032739,0.360450226,0.000304898825580274,7.2383129857579e-05,0.248961227443131,0.00383359001924072
IntraMac->Alpha,IGFBP4_LRP6,0.385869819453289,0.559283243161178,0.554019339430153,0.000248322449808525,0.000114612798075678,0.002531341,0.979886151019647,0.535464895953691,0.521822128020222,-0.013642768,0.00040082225502923,0.00527886122941996,0.000326944397691109,0.985698049898767
IntraMac->Alpha,APP_LRP1,0.445415594731863,0.421985855614197,0.639220560282237,3.59853074121496e-06,0.604999578909412,1.19E-05,2.13941231155254e-06,-0.077957427,0.521161741624559,0.599119168990366,7.84644571155988e-06,4.0953691052945e-05,0.663621363131114,9.74911482274651e-06
IntraMac->Alpha,LAMC1_CD44,0.418390351320542,0.405920612410547,0.59525074096136,0.00263887775234175,0.764850258855267,0.002951208,0.00117905991687372,-0.04365198,0.508647928963633,0.552299909113214,0.0036575708282086,0.0060582900350924,0.805341823524318,0.00288063669580882
IntraMac->Alpha,TGFB1_ITGB8,0.364733462891732,0.369878063146538,0.518822756084035,0.000600066932903502,0.990056033412335,0.000398331,0.000457606086431093,0.0202071716331597,0.508399190382601,0.488192018749441,0.000916108731607835,0.000983491028560559,0.992076772979939,0.00123833756142421
IntraMac->Alpha,VCAN_ITGB1,0.54827079255075,0.608823300281949,0.776318470335508,0.00048118374408871,0.155372303066677,0.000170793,0.0020992431370591,0.151134952514257,0.501759991585536,0.350625039071278,0.000744976259727716,0.000455707898910244,0.203412328842943,0.00480887524127879
IntraMac->Alpha,TIMP1_CD63,0.848027599600391,1.19548868568805,1.20073020969453,4.04752917380858e-05,7.39179365448091e-05,0.000121026,0.620015092649449,0.495417351606344,0.501728905830266,0.00631155422392143,7.4380126346112e-05,0.000334595700694714,0.000222708821734489,0.686061777489212
IntraMac->Alpha,SST_SSTR3,1.27361589987549,1.25655127886467,1.79925500198522,0.00364193274863381,0.930478634100128,0.004782501,0.00128779293392249,-0.019460704,0.498469416991167,0.517930121084719,0.00493491410215808,0.00933874113582382,0.944245506841383,0.00311124902554494
IntraMac->Alpha,GNAS_ADCY7,0.59180327071812,0.64112593975302,0.827716271695938,0.000434539674979432,0.529091507656148,0.000109507,0.000901681955746287,0.115490110803806,0.484018648384762,0.368528537580956,0.000677257491764101,0.000305466656592127,0.591699506464038,0.00226525431812587
IntraMac->Alpha,TGFB1_SDC2,0.432365058928938,0.518695775700215,0.602486358868187,0.00501820522992373,0.0678707266561337,0.0009187,0.0734496393749329,0.262638681681028,0.478678638052207,0.216039956371179,0.00664817758624181,0.00210659548520266,0.0974296919434311,0.111622391021403
IntraMac->Alpha,TGFB1_ACVR1B,0.36442986779683,0.375768242517151,0.507766483964649,0.00323529433024121,0.95527444033002,0.001133793,0.00309475434530216,0.0442019408015021,0.47852396553628,0.434322024734778,0.00441275413254715,0.00255028145414455,0.964267934141156,0.00681167261278399
IntraMac->Alpha,COL1A1_GP6,0.314623313346126,0.30151135701845,0.438294219539707,0.00010072303799967,0.366215683565173,0.000456289,4.11201914687836e-05,-0.061413232,0.478274073344619,0.539687305359454,0.000173156007825455,0.00110926820821437,0.431429640855763,0.000139988739423654
IntraMac->Alpha,GCG_GIPR,2.40691350222527,2.50363851934132,3.33854852538228,0.00098193914488999,0.653665027878875,0.000416851,0.00111135330066627,0.0568419816042385,0.472036713308609,0.41519473170437,0.00145297086667732,0.00102487767151998,0.707435593462599,0.00273672217228484
IntraMac->Alpha,COL1A2_GP6,0.402865374328202,0.403790940500339,0.556324583552534,0.00848007271755678,0.930478634100128,0.006140777,0.00427235664738817,0.00331072920325954,0.465629044238649,0.462318315035389,0.0108838671959296,0.011711545235102,0.944245506841383,0.00908423588029106
IntraMac->Alpha,LAMB1_SV2C,0.361607685709638,0.327380668993247,0.497295391911784,9.08957701733422e-06,0.0865847508405638,0.000162678,6.65356576988958e-06,-0.143456204,0.459677720151301,0.603133924445935,1.85693329867923e-05,0.000436302444631461,0.121380005386351,2.71260758310883e-05
IntraMac->Alpha,COL1A2_CD44,0.517919352422726,0.586822999439033,0.712035632124815,0.0128748254631969,0.372864038129371,0.004133015,0.0194767148767273,0.180197948752574,0.459221971674897,0.279024022922323,0.0160836175064552,0.00820125663823478,0.438376071044968,0.034931512472623
IntraMac->Alpha,PLA2G2A_ITGA4,0.279534961315152,0.240072705986693,0.383367966171855,0.000175454102001588,0.101230836884538,0.003432692,7.0368747436047e-05,-0.219557339,0.455701058959021,0.675258397693745,0.000290235123864304,0.00696392958152455,0.139356736490403,0.000230963995806983
IntraMac->Alpha,B2M_LILRB2,0.678221959417195,0.766824043918835,0.928289225759507,0.00208041626889038,0.162749883078554,0.00021729,0.0190432782489805,0.17713807687047,0.452816876684036,0.275678799813567,0.00292922610659766,0.00056664222189019,0.212211639644857,0.0342595370311457
IntraMac->Alpha,COL1A2_ITGB1,0.691524623932656,0.963661406530593,0.944141551574995,0.00217157485371239,0.00250832899391698,0.00208256,0.807453461960571,0.478745703443358,0.449222549026737,-0.029523154,0.00304929252377378,0.00441603095568639,0.00514009069755219,0.847079875243703
IntraMac->Alpha,THBS4_ITGB1,0.521261337776662,0.597112450452123,0.708865370031641,0.0178247407837891,0.159028720494669,0.003838851,0.0834162045515038,0.1959957919923,0.443504793048555,0.247509001056255,0.021867172382127,0.00767770197044404,0.207936628087227,0.124997004988984
IntraMac->Alpha,PKM_CD44,0.474547941333803,0.507812231559057,0.643087127481357,0.0058892666898303,0.930478634100128,0.001451928,0.00647200016780952,0.09774130181113,0.438460367628384,0.340719065817254,0.00772753969373147,0.00320330695398111,0.944245506841383,0.0132102445438353
IntraMac->Alpha,GNAS_ADORA1,0.594845450907625,0.631268843568722,0.804504296647221,0.00845207248836596,0.837069471231191,0.00284075,0.00772106398415927,0.0857396632054991,0.435585240455594,0.349845577250095,0.0108551469326005,0.00586509865028349,0.866324645250699,0.01535652128875
IntraMac->Alpha,GSTP1_TRAF2,0.349003143486183,0.410410989950444,0.471322075407202,0.0149394209170526,0.0924647690600437,0.003983503,0.108462733994247,0.233829332299171,0.433473222752694,0.199643890453523,0.0185066292582028,0.00794316386629168,0.128771478917899,0.157616510780236
IntraMac->Alpha,COL1A1_ITGB1,0.56083328212823,0.727060276244558,0.75247357998748,0.00170318272956401,0.0150850339594065,0.000477268,0.11412299910194,0.374503006501667,0.424068960527208,0.0495659540255413,0.00242739320112652,0.00115575159232443,0.0255192594801131,0.164763865597105
IntraMac->Alpha,CALM2_CACNA1C,0.381152111807589,0.487539637966612,0.510946521950456,0.0142144327011071,0.00555301515873716,0.034808485,0.813969175904971,0.355152647336691,0.422805429385052,0.0676527820483607,0.0176554232005229,0.0559045369438916,0.0104222385112073,0.852538117318838
IntraMac->Alpha,EFNB3_EPHB4,0.314451051870413,0.299680115014718,0.420883061386958,0.00190084364174292,0.583429352967046,0.005521534,0.000502900752282436,-0.069412103,0.420583986271051,0.489996089213827,0.00269060235055812,0.01065250561703,0.643061444461374,0.00134800523485361
IntraMac->Alpha,A2M_LRP1,0.428472434398673,0.492851179125013,0.570690787696108,0.00710852888595382,0.662681994057408,0.000880435,0.0148045450528433,0.201949684975287,0.4135068817215,0.211557196746213,0.00922819772063895,0.00202983241334177,0.716031233704101,0.0273947225258724
IntraMac->Alpha,SORBS1_ITGB5,0.327495764462534,0.324763526091627,0.435169185912049,0.00249924399584987,0.481325127101308,0.002734026,0.00140571684095931,-0.012086634,0.410100154438984,0.422186788845437,0.00347746837608705,0.00565978558536248,0.547136337509262,0.00337022905277505
IntraMac->Alpha,CALM1_GP6,0.36489019252979,0.357327629938509,0.484444296371298,0.00143795572661266,0.920577822367047,0.000710047,0.00121432419200573,-0.030214902,0.408868411626167,0.439083313487275,0.00207378649008085,0.00166792238328401,0.936848126449903,0.0029551829019122
IntraMac->Alpha,GNAI2_CNR1,0.363378827380203,0.378508748752406,0.482323602102597,0.000801955816198902,0.685436944910161,0.00021729,0.00125056047687447,0.0588522845191276,0.408527045929754,0.349674761410627,0.00120422470275328,0.00056664222189019,0.736038502545087,0.00303308063657959
IntraMac->Alpha,GNAI2_ADCY7,0.339089058399139,0.404267346089419,0.449971588672859,0.0856669526658229,0.264653490941362,0.021883562,0.20444606613199,0.253645443974537,0.408169678354506,0.154524234379969,0.0962888702815756,0.0366480905956094,0.325684401517286,0.273415470233577
IntraMac->Alpha,CELA3B_CHRM3,1.07357839410813,1.25140924484022,1.42232008197117,0.0058947914162572,0.0269511576036869,0.00200195,0.160483268481407,0.221126124435712,0.405818625826029,0.184692501390318,0.00773261346236073,0.00426156671731138,0.0427115864979939,0.22151345492669
IntraMac->Alpha,COL6A1_ITGB8,0.421504259360822,0.472403126886343,0.558349601048731,0.00756209467737013,0.309746651312041,0.000679826,0.0363878895545679,0.164471303868475,0.405621513065548,0.241150209197073,0.00977132832116756,0.00160055956948842,0.372670806583093,0.0607963879213701
IntraMac->Alpha,GCG_GCGR,1.55867337770847,1.41255403343563,2.04952770903188,4.26475714097776e-05,0.713122684495988,0.000170793,1.44833688640086e-05,-0.142012586,0.394972853863666,0.536985439632134,7.80644713717436e-05,0.000455707898910244,0.760490271061916,5.48521578414423e-05
IntraMac->Alpha,CDH1_ITGB1,0.604026754230873,0.712047154942792,0.793592212677796,0.0178619022882925,0.0767638650576323,0.004782501,0.163002515830406,0.237360333268718,0.393785415984131,0.156425082715413,0.021905840723796,0.00933874113582382,0.108855781887746,0.224691512881044
IntraMac->Alpha,LAMC1_ITGB1,0.573405931895951,0.652616622125024,0.752482441335172,0.00418769923716866,0.022561924932122,0.002734026,0.0748107811070781,0.1866789036251,0.392101087996011,0.205422184370911,0.00561651451967064,0.00565978558536248,0.0365187637978195,0.113395347118431
IntraMac->Alpha,SPP1_ITGAV,0.441088182204475,0.448112419789156,0.578820261181208,0.0765842443806708,0.549682904201664,0.065823284,0.0341938802194543,0.0227936046882625,0.39204831472726,0.369254710038997,0.0864864202884864,0.0981457155406701,0.610728103872594,0.0576156999073464
IntraMac->Alpha,CALM3_GP6,0.317224342133855,0.352225728333464,0.416147017606028,0.0088230658510916,0.166536349079618,0.0023423,0.0341938802194543,0.150996814098774,0.391589816610662,0.240593002511889,0.0112900684122816,0.00492315792449942,0.216629628254731,0.0576156999073464
IntraMac->Alpha,COL4A1_CD44,0.46307415884869,0.561970172045972,0.605521810515401,0.0391654453918033,0.0900753882540117,0.012893177,0.256574860470421,0.279250305451154,0.386935673213566,0.107685367762411,0.0458791001651063,0.0228341657165138,0.125725455878112,0.33116511671068
IntraMac->Alpha,MIF_CD44,0.521365335527201,0.529941806134492,0.680553135614626,0.0509084710403459,0.694620885034544,0.036804801,0.0232654210173515,0.0235392790485986,0.384413142587432,0.360873863538833,0.0587279517517124,0.0586562764712763,0.744846949718615,0.0409008381548916
IntraMac->Alpha,HLA-E_KIR3DL1,0.61173290708229,0.650946388845408,0.798463586956202,0.00715955184027532,0.783937687224097,0.001639658,0.00895920576066378,0.0896368441552341,0.384324730708897,0.294687886553663,0.00928333327301754,0.00356064770055855,0.820899275530576,0.0175459734065656
IntraMac->Alpha,APP_FPR2,0.431879800541727,0.367129007468964,0.563581448781716,7.84128232558342e-05,0.113459979291248,0.003563577,1.81936075010212e-05,-0.234342733,0.383994281142035,0.618337013700986,0.00013725554800721,0.00719503256652193,0.154211669361615,6.7158674621894e-05
IntraMac->Alpha,AGRN_PTPRS,0.311510214264505,0.275184556524448,0.405309471399196,0.00661318825028839,0.188553107107033,0.049580176,0.00182181853557909,-0.178879961,0.379744418782864,0.558624379800726,0.0086204332027236,0.0765701784940233,0.241762664342873,0.00423366300445484
IntraMac->Alpha,CALM2_SELL,0.343639807650971,0.399925907333847,0.446343566213238,0.0617016498690925,0.139704179072315,0.015607038,0.309215487529865,0.21883557215544,0.377257459796091,0.158421887640651,0.0703438022462595,0.027064965723682,0.185153986375467,0.38581622093079
IntraMac->Alpha,HLA-A_ERBB2,0.468643834119777,0.483546897178349,0.6075567176794,0.0129129152395258,0.727111363854234,0.006360482,0.00895920576066378,0.045163915801299,0.374527193738215,0.329363277936916,0.0161290403527446,0.0121008729945737,0.772581706576181,0.0175459734065656
IntraMac->Alpha,GNAI2_IGF1R,0.472162063750331,0.505629634627242,0.611320125392071,0.00392717524299688,0.760100135004156,0.001337853,0.00405145786985008,0.0987988895156127,0.372645930738593,0.27384704122298,0.00529068322742272,0.00296989268413785,0.80142580075944,0.00865399565146819
IntraMac->Alpha,BGN_TLR1,0.396512931384269,0.414733029422678,0.512498880656273,0.0279961500403144,0.485213937812814,0.006587133,0.0411373492456598,0.0648150312102091,0.370180935846886,0.305365904636677,0.0333735575177064,0.0125014810967598,0.550952600355195,0.0678926386701193
IntraMac->Alpha,ALOX5AP_ALOX5,0.325525085822972,0.305729708530206,0.420648303398297,0.0759058085797163,0.312724279024851,0.157302096,0.0282776477053012,-0.090511976,0.369845798898715,0.460357774809192,0.085751408796366,0.211917092592409,0.37581706708887,0.048639848385589
IntraMac->Alpha,LAMB1_ITGAV,0.357857854219861,0.4148626218034,0.460004814494852,0.0246236613481975,0.203639678169205,0.001924171,0.187032327955542,0.213247034812371,0.362262315770447,0.149015280958076,0.0295953502198153,0.00411654709888498,0.258794402992145,0.253176252382716
IntraMac->Alpha,GNAS_CRHR1,0.69695718457973,0.697445476742968,0.893675895849376,0.000341365742199617,0.910689306157787,0.000288442,0.000240193066352658,0.00101040643385461,0.358681680844323,0.357671274410469,0.000539248034417956,0.000731933818676324,0.928506924017907,0.000695166280774928
IntraMac->Alpha,CDH1_CDH1,0.456390602258229,0.473708237624575,0.58306508378513,0.0655049063396366,0.970174277433016,0.025387098,0.0428329530958549,0.0537296752387103,0.353387845688755,0.299658170450045,0.0744704163724716,0.0420697903812918,0.975507778365331,0.0703178082502876
IntraMac->Alpha,HLA-C_LILRB2,0.445336327152101,0.467555707212179,0.568621762578063,0.0628485989510139,0.667208981425545,0.026142476,0.0454869200263217,0.0702429651997763,0.35257401424489,0.282331049045113,0.0715464646100876,0.0432140732017532,0.720421967674208,0.0739459724652368
IntraMac->Alpha,PDGFB_LRP1,0.31314472476887,0.267704283708115,0.399658191484792,0.000137249825137929,0.00838960282378548,0.043379219,0.000106980377832393,-0.22618935,0.351937082815814,0.578126432910134,0.000230969938460509,0.06796126171018,0.0150815600578668,0.000337246692943753
IntraMac->Alpha,SORBS1_INSR,0.35547249950013,0.294364912868015,0.453265937154562,1.28279886188408e-05,0.00750946644196939,0.00838423,9.47390359243388e-06,-0.272132234,0.350619793558134,0.622752027225935,2.55355266403217e-05,0.0155855118253643,0.0136413442980897,3.72880053629634e-05
IntraMac->Alpha,LGALS3BP_ITGB1,0.635574949443335,0.721526825186894,0.809953759152293,0.0144427885382973,0.0598429785628213,0.005721479,0.124070583849741,0.182990769072517,0.349777281941161,0.166786512868644,0.0179247380901061,0.0109927814791734,0.0872240454513245,0.177722728217196
IntraMac->Alpha,COL4A1_GP6,0.368793990340111,0.382983787440338,0.468578668193511,0.119043188778125,0.649175330674308,0.062584614,0.0707881133398131,0.054468174182439,0.345476130291967,0.291007956109528,0.131568111957625,0.0938266276248637,0.703556115316596,0.108283293085237
IntraMac->Alpha,HLA-DPA1_CD4,0.360815248402008,0.535617325391693,0.458367787462985,0.00114361758652164,0.000242149252277136,0.070935546,0.20146464427604,0.569942316798815,0.34524534950882,-0.224696967,0.00167862546767488,0.104803658710135,0.000637170162268299,0.269815104351313
IntraMac->Alpha,TGFB1_TGFBR3,0.364978918925284,0.378071312884917,0.462499322389664,0.00796645272973079,0.965206250638089,0.003983503,0.00526936570879675,0.0508452484546432,0.341638114337444,0.290792865882801,0.0102667962231181,0.00794316386629168,0.97166457003584,0.0109617848643301
IntraMac->Alpha,GNAI2_ADORA1,0.345684532002496,0.396696946540033,0.436599375835242,0.262129058743463,0.622508804111013,0.086150549,0.253068583274601,0.198581242038645,0.336854016753771,0.138272774715125,0.27861666590235,0.124167540979497,0.679789525257261,0.327137436915948
IntraMac->Alpha,APP_SORL1,0.646912766013542,0.629236065625237,0.814376972085771,0.00699435753812499,0.658167295715276,0.01768027,0.00157845443078385,-0.039969819,0.33212558402649,0.372095403386145,0.00908808568263406,0.0302719452583062,0.711730180203118,0.00373416762118989
IntraMac->Alpha,VCAN_SELL,0.312719274933945,0.255742989961131,0.392239392725394,0.000946407569949905,0.0273844989216398,0.059477138,0.000502900752282436,-0.290173448,0.326866287453585,0.617039735614451,0.00140462845067505,0.0897584915149517,0.0433247296372212,0.00134800523485361
IntraMac->Alpha,GPI_AMFR,0.34458002910921,0.392148833604257,0.431473795160039,0.0895181620527616,0.146510764902915,0.041086761,0.24959582255295,0.186562219375893,0.324433852116278,0.137871632740385,0.100484406212775,0.0648153125884449,0.193139120267721,0.323365254551933
IntraMac->Alpha,CD14_ITGB1,0.740120692507498,0.948324490058788,0.923470220584063,0.0549692916262929,0.0233103765331022,0.080165678,0.686664085448659,0.357620240768843,0.319304886352753,-0.038315354,0.0630693176248537,0.116586443189764,0.0375932213521399,0.745831694115637
IntraMac->Alpha,CALR_ITGAV,0.490937269189072,0.637592444355678,0.611149090198391,0.0197218684653723,0.0120273056173327,0.021235028,0.979886151019647,0.377095840290718,0.315985676615473,-0.061110164,0.0240163954366831,0.0357352231826711,0.0208377984395393,0.985698049898767
IntraMac->Alpha,GNAS_ADRB3,0.625133131340386,0.602691099918445,0.777734096964474,0.00204084097323638,0.750627143918913,0.002951208,0.000751801507624737,-0.052744705,0.315113523783744,0.367858229094663,0.00287784801184413,0.0060582900350924,0.793141141648802,0.00192500808759911
IntraMac->Alpha,UBA52_FSHR,0.466503895808726,0.482844118850957,0.57876842935707,0.124179066233534,0.541399138875588,0.05090447,0.103026945276811,0.0496683760108672,0.311097098149297,0.26142872213843,0.137033281654609,0.0783429949998792,0.603149548242145,0.150821617316713
IntraMac->Alpha,CALM1_INSR,0.435995200894381,0.430470226065399,0.538671901519809,0.0199098937344223,0.722438085368702,0.012483384,0.0108847927866903,-0.018398799,0.305094556916722,0.323493356343379,0.024223227958092,0.0221800012732637,0.768648504750886,0.0208530185077525
IntraMac->Alpha,PYY_FAP,0.449565313359111,0.44102876993246,0.553429141175302,0.0848368424150154,0.579158692744562,0.067492997,0.0387007495546757,-0.027657956,0.299867884061819,0.327525840171108,0.0953788195790363,0.100330625727681,0.638807175821364,0.0642442055864942
IntraMac->Alpha,VEGFA_ITGB1,0.644682161491281,0.877720252159325,0.793144712968934,0.00306229071343873,0.000800532398261827,0.053640778,0.325482427004241,0.445173130956063,0.298996051672018,-0.146177079,0.00419950717067869,0.0820533249201643,0.00184973153603823,0.40281702537302
IntraMac->Alpha,ARF1_PLD2,0.396143016233632,0.39832431304074,0.486078986365437,0.119232422605111,0.871288470042623,0.057971423,0.0669445708729144,0.0079221734364451,0.295169397195622,0.287247223759177,0.131746036254498,0.0877283316112395,0.895184364859301,0.103335918765935
IntraMac->Alpha,SST_SSTR5,1.09456034842131,1.00950098436726,1.33895674570613,0.0219434222633492,0.783937687224097,0.037838493,0.00526936570879675,-0.116709182,0.29075785618213,0.407467038112302,0.026551854050139,0.0601597855448907,0.820899275530576,0.0109617848643301
IntraMac->Alpha,COL4A1_ITGB1,0.653670752258926,0.928924653549037,0.799519143010638,0.00650067859983997,0.00191345853590584,0.067492997,0.333820919229387,0.506997434673762,0.29056842948764,-0.216429005,0.00848088531179122,0.100330625727681,0.00403088103498864,0.411508065887634
IntraMac->Alpha,SRD5A1_AR,0.324322699747849,0.23897615974726,0.396374456433374,7.68836560830943e-06,0.000194151120684646,0.116302308,4.11201914687836e-05,-0.4405633,0.289433989745267,0.729997289317552,1.58947416654057e-05,0.1623324748551,0.000523271208825882,0.000139988739423654
IntraMac->Alpha,TNFSF4_TRAF2,0.292960916231607,0.266940975913962,0.358008095033366,0.019848814482798,0.400197551478823,0.056497102,0.0051341801463501,-0.134187429,0.289283999928159,0.423471428983834,0.0241552174162478,0.0857755474137625,0.466980580459652,0.010714011723748
IntraMac->Alpha,GNAI2_UNC5B,0.367871169750222,0.437937649992757,0.446374999496664,0.106836472091126,0.12528125188458,0.035794938,0.556349975280549,0.251524868611112,0.279055610494309,0.0275307418831967,0.118752456108916,0.057262856152771,0.168341042578416,0.628284814699389
IntraMac->Alpha,CDH1_LRP5,0.355204216120306,0.376043772687892,0.430023623184642,0.099569541815207,0.537280759895134,0.023231746,0.130356257309395,0.0822518997760312,0.27576720923457,0.193515309458539,0.111178439795577,0.0387458828431083,0.599492216304044,0.185432586350695
